Battery, Cycle_No, Date, Time, Temp, Reading_number, Sense_current_real, Sense_current_i, Battery_current_real, Battery_current_i, Current_ratio_real, Current_ratio_i, Battery_impedance_real, Battery_impedance_i, Rectified_Impedance_real, Rectified_Impedance_i, Re, Rct
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 11, 821.931763, -60.499916, 337.549286, -36.715588, 2.425793, 0.084623, 0.225886, 0.171662, 0.066266, -0.000883, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 12, 819.417114, -59.574150, 340.528992, -36.246105, 2.397762, 0.080273, 0.230808, 0.135818, 0.067426, -0.001230, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 13, 822.741028, -61.604176, 340.694092, -36.044937, 2.407084, 0.073846, 0.230483, 0.093353, 0.067177, -0.001568, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 14, 817.812134, -60.699287, 339.490601, -36.080208, 2.400824, 0.076358, 0.222434, 0.050980, 0.065518, -0.001140, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 15, 821.755432, -61.281967, 339.871887, -37.115330, 2.408803, 0.082742, 0.207466, 0.013882, 0.066375, -0.000996, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 16, 820.817139, -39.474792, 340.472778, -28.233839, 2.403900, 0.083403, 0.188467, -0.015095, 0.063634, -0.001631, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 17, 820.935425, -40.666191, 342.904724, -26.529438, 2.388939, 0.066231, 0.168860, -0.035428, 0.063881, -0.000731, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 18, 819.740723, -41.372932, 341.662079, -25.276852, 2.395123, 0.056103, 0.151484, -0.048212, 0.062782, -0.001263, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 19, 816.264099, -40.741055, 345.366730, -28.317776, 2.357295, 0.075318, 0.138137, -0.055231, 0.060065, -0.001212, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 20, 817.065063, -42.877998, 346.352356, -24.778111, 2.355857, 0.044740, 0.129646, -0.058192, 0.062146, -0.001637, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 21, 815.516602, -43.181580, 346.900635, -26.924496, 2.346392, 0.057636, 0.126148, -0.058296, 0.060271, -0.001744, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 22, 814.273987, 0.181824, 351.743591, -8.188169, 2.313699, 0.054377, 0.127351, -0.056105, 0.061842, -0.001105, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 23, 815.498474, -0.901077, 349.156219, -10.078207, 2.333756, 0.064782, 0.132675, -0.051626, 0.060494, -0.001758, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 24, 813.625061, -1.082891, 351.558075, -11.102795, 2.312132, 0.069941, 0.141284, -0.044515, 0.059440, -0.001851, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 25, 815.662598, -2.749010, 350.111176, -6.740787, 2.329012, 0.036989, 0.152090, -0.034368, 0.057038, -0.001353, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 26, 813.731201, -1.189001, 351.135712, -8.229142, 2.316234, 0.050897, 0.163806, -0.021015, 0.055715, -0.001462, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 27, 812.033325, -2.684303, 352.148041, -9.085254, 2.304606, 0.051835, 0.175100, -0.004757, 0.055368, -0.001568, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 28, 808.710388, -14.217026, 355.572235, -11.168613, 2.273404, 0.031425, 0.184830, 0.013516, 0.054146, -0.001573, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 29, 808.472717, -13.451399, 356.099182, -10.609188, 2.269469, 0.029840, 0.192282, 0.032386, 0.051258, -0.001558, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 30, 808.040955, -15.820539, 354.789398, -10.659418, 2.276807, 0.023814, 0.197308, 0.050102, 0.051829, -0.001362, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 31, 809.650696, -17.162666, 355.290619, -8.060562, 2.278764, 0.003393, 0.200295, 0.064853, 0.049815, -0.001328, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 32, 808.629333, -19.368025, 356.760956, -6.117105, 2.266850, -0.015421, 0.201955, 0.075019, 0.049331, -0.001391, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 33, 808.721252, -36.929337, 355.463531, -17.273142, 2.274794, 0.006649, 0.203014, 0.079349, 0.048393, -0.001323, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 34, 808.906799, -39.870316, 355.703949, -14.964252, 2.274791, -0.016389, 0.203870, 0.077064, 0.047404, -0.001054, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 35, 808.850464, -41.966694, 354.346985, -12.212194, 2.284020, -0.039718, 0.204374, 0.067935, 0.046208, -0.000837, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 36, 808.879883, -46.795490, 354.115814, -7.199965, 2.285966, -0.085669, 0.203799, 0.052372, 0.046462, -0.000616, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 37, 809.507202, -55.905796, 354.072449, 1.912052, 2.285356, -0.170235, 0.201057, 0.031516, 0.042657, -0.000421, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 38, 812.993713, -68.785812, 350.840942, 15.526119, 2.304083, -0.298025, 0.195170, 0.007224, 0.044495, -0.000001, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 39, 823.529907, -83.814163, 341.263763, 32.123173, 2.369068, -0.468600, 0.185841, -0.018167, 0.044257, 0.000533, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 40, 836.811218, -99.058701, 326.941406, 48.646545, 2.459970, -0.669012, 0.173929, -0.042362,,, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 41, 858.025208, -113.991913, 305.957825, 64.281876, 2.610863, -0.921117, 0.161600, -0.063753,,, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 42, 880.258484, -119.106689, 281.410797, 77.854034, 2.796858, -1.197016, 0.152147, -0.081836,,, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 43, 899.150024, -106.733597, 257.217743, 86.106186, 3.018501, -1.425427, 0.149782, -0.096941,,, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 44, 912.210938, -67.618599, 234.843292, 95.988167, 3.227464, -1.607101, 0.159869, -0.108800,,, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 45, 913.546326, -3.477208, 216.679092, 115.355881, 3.278389, -1.761401, 0.189545, -0.113193,,, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 46, 914.662048, 120.364540, 177.855194, 135.971085, 3.572253, -2.054248, 0.246441, -0.095138,,, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 47, 880.436157, 290.796234, 137.595123, 151.297318, 3.948527, -2.228315, 0.327121, -0.018153,,, 0.044669, 0.069456
B0005, 41, 2008-04-18, 20:55:29.86, 24.00, 48, 802.905579, 444.023224, 103.274864, 155.548233, 4.359806, -2.267124, 0.376607, 0.176015,,, 0.044669, 0.069456
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 1, -1.000000, 1.000000, -1.000000, 1.000000, 1.000000, 0.000000, -0.534520, 0.056322, 0.060357, -0.000232, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 2, 656.595764, -14.046129, 494.448120, -104.095543, 1.277304, 0.240502, 0.095377, -0.280619, 0.078154, -0.001626, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 3, 874.419006, -57.327816, 282.620850, -61.682285, 2.995547, 0.450938, 0.101373, 0.035014, 0.074117, -0.001042, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 4, 814.817017, -53.451046, 341.200378, -63.489548, 2.336344, 0.278084, -0.001077, -0.037364, 0.073671, -0.000817, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 5, 836.776611, -54.195946, 322.384552, -55.869171, 2.548189, 0.273491, 0.110300, -0.093031, 0.072443, -0.001402, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 6, 833.351685, -60.296181, 326.908813, -51.311623, 2.516148, 0.210491, 0.219240, -0.013492, 0.072576, -0.001116, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 7, 830.482361, -61.829124, 327.626740, -47.892963, 2.508819, 0.178025, 0.251411, 0.095706, 0.073062, -0.000925, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 8, 829.595032, -62.427551, 330.131561, -47.292404, 2.488935, 0.167449, 0.242704, 0.171770, 0.071618, -0.001275, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 9, 827.134583, -65.093063, 330.803436, -44.564056, 2.481848, 0.137569, 0.229997, 0.206447, 0.072901, -0.000658, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 10, 827.338501, -67.767265, 332.604706, -42.748829, 2.472791, 0.114074, 0.226950, 0.208347, 0.070774, -0.001280, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 11, 826.732361, -57.830833, 333.075195, -38.515854, 2.469179, 0.111902, 0.232020, 0.186702, 0.070885, -0.001443, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 12, 828.123230, -59.876205, 332.954803, -34.868877, 2.478841, 0.079765, 0.238167, 0.149475, 0.072251, -0.000944, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 13, 825.292969, -60.002380, 335.312103, -36.680424, 2.451507, 0.089230, 0.238904, 0.104402, 0.068377, -0.001682, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 14, 823.069885, -60.217728, 334.089264, -37.512123, 2.452936, 0.095176, 0.231122, 0.058877, 0.068207, -0.001618, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 15, 825.383911, -61.567310, 333.945770, -34.690819, 2.464171, 0.071619, 0.215436, 0.018775, 0.066304, -0.001740, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 16, 822.399841, -40.233612, 339.167786, -28.824905, 2.417379, 0.086822, 0.194923, -0.012558, 0.065976, -0.002045, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 17, 822.489197, -38.346458, 339.053131, -27.353836, 2.419220, 0.082077, 0.173383, -0.034400, 0.065768, -0.001841, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 18, 819.976196, -40.958138, 341.552063, -28.948536, 2.393704, 0.082963, 0.154015, -0.047916, 0.063876, -0.001761, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 19, 818.073181, -39.007103, 342.120544, -29.093842, 2.383642, 0.088689, 0.138860, -0.055113, 0.062581, -0.001725, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 20, 818.791382, -38.607311, 343.553864, -28.452408, 2.376307, 0.084424, 0.128855, -0.057966, 0.062605, -0.002025, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 21, 815.644836, -40.775108, 344.930634, -28.339706, 2.358455, 0.075560, 0.124158, -0.057900, 0.060553, -0.001999, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 22, 816.604797, 0.091408, 348.355774, -10.722464, 2.341942, 0.072348, 0.124468, -0.055628, 0.058523, -0.001652, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 23, 815.320068, 0.571228, 348.242767, -11.516788, 2.338628, 0.078981, 0.129193, -0.051224, 0.057957, -0.002012, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 24, 812.908997, -0.321901, 350.714478, -12.183205, 2.315104, 0.079505, 0.137499, -0.044340, 0.057338, -0.001418, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 25, 809.165100, -1.220575, 352.896027, -9.796325, 2.291258, 0.060146, 0.148293, -0.034504, 0.056413, -0.001565, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 26, 810.531738, -1.312521, 354.064697, -10.371574, 2.287365, 0.063297, 0.160265, -0.021450, 0.054941, -0.001754, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 27, 810.002869, -3.661770, 355.000275, -7.333713, 2.280936, 0.036805, 0.172030, -0.005380, 0.053880, -0.001247, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 28, 807.043335, -12.867571, 355.897797, -12.024757, 2.266261, 0.040415, 0.182364, 0.012887, 0.051556, -0.001666, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 29, 807.391235, -12.054813, 356.931824, -12.053082, 2.260595, 0.042564, 0.190465, 0.031952, 0.050616, -0.001366, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 30, 806.568115, -15.286247, 356.838531, -8.649588, 2.260027, 0.011944, 0.196109, 0.050034, 0.049818, -0.001340, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 31, 806.473389, -16.789583, 358.580322, -9.148085, 2.248804, 0.010549, 0.199643, 0.065253, 0.050054, -0.001129, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 32, 806.704529, -19.575928, 357.115326, -5.013644, 2.259271, -0.023098, 0.201778, 0.075897, 0.049575, -0.000957, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 33, 807.057251, -36.625378, 358.400116, -17.550938, 2.251438, 0.008062, 0.203257, 0.080624, 0.048555, -0.000967, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 34, 808.473877, -39.822933, 355.144257, -13.467444, 2.277443, -0.025769, 0.204503, 0.078577, 0.047282, -0.000874, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 35, 806.372803, -43.441853, 352.947784, -9.726109, 2.286336, -0.060079, 0.205368, 0.069469, 0.046245, -0.000370, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 36, 808.012146, -49.389675, 353.551056, -5.713297, 2.287079, -0.102737, 0.205091, 0.053690, 0.046569, -0.000507, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 37, 809.089233, -57.495850, 354.169464, 2.535743, 2.283190, -0.178687, 0.202528, 0.032402, 0.044635, 0.000043, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 38, 812.913025, -70.750061, 350.691833, 18.225918, 2.301326, -0.321347, 0.196637, 0.007534, 0.046041, 0.000253, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 39, 820.995972, -84.482620, 340.024536, 32.427147, 2.369277, -0.474411, 0.187094, -0.018469, 0.046361, 0.000497, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 40, 838.477356, -102.199661, 324.073883, 50.429436, 2.478220, -0.700997, 0.174801, -0.043202,,, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 41, 859.427368, -114.512001, 303.856293, 65.060455, 2.627260, -0.939400, 0.162036, -0.065004,,, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 42, 881.213318, -119.056419, 279.146790, 76.193283, 2.829586, -1.198838, 0.152251, -0.083408,,, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 43, 901.450134, -106.969933, 255.925034, 85.435219, 3.043604, -1.434017, 0.149839, -0.098857,,, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 44, 912.408936, -66.660904, 233.932953, 94.043030, 3.259048, -1.595122, 0.160408, -0.111177,,, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 45, 915.691406, -2.482121, 213.330093, 112.257210, 3.356757, -1.778007, 0.191494, -0.115988,,, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 46, 914.811401, 118.977760, 177.051224, 134.048080, 3.607696, -2.059443, 0.251238, -0.097363,,, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 47, 884.190125, 288.425903, 138.708191, 149.402756, 3.987764, -2.215853, 0.335776, -0.016200,,, 0.046687, 0.076275
B0005, 43, 2008-04-18, 22:39:16.31, 24.00, 48, 806.750366, 444.741699, 99.133247, 151.767914, 4.487805, -2.384297, 0.384806, 0.189430,,, 0.046687, 0.076275
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 1, -1.000000, 1.000000, -1.000000, 1.000000, 1.000000, 0.000000, -0.442836, -0.104960, 0.066225, -0.000705, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 2, 809.504822, -31.641401, 348.171997, -87.207306, 2.209181, 0.462459, 0.130630, -0.199709, 0.070148, 0.000102, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 3, 828.996094, -51.789062, 329.863312, -67.730217, 2.442416, 0.344495, 0.060498, 0.034123, 0.067621, -0.000854, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 4, 824.448486, -54.392063, 335.414551, -63.884113, 2.401758, 0.295283, 0.005626, -0.059026, 0.067669, -0.001267, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 5, 827.271362, -57.226479, 331.516754, -52.318691, 2.461353, 0.215821, 0.125023, -0.089677, 0.066854, -0.000694, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 6, 825.477234, -58.473434, 333.788208, -52.079926, 2.440966, 0.205675, 0.219859, -0.004034, 0.065189, -0.000542, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 7, 824.064941, -59.807285, 333.866272, -51.215443, 2.438349, 0.194910, 0.243761, 0.097395, 0.067960, -0.000262, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 8, 823.674438, -64.737198, 336.785492, -46.603210, 2.425843, 0.143459, 0.234143, 0.164622, 0.064793, -0.000425, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 9, 820.784790, -66.216545, 340.040436, -44.459290, 2.398249, 0.118833, 0.222860, 0.193465, 0.065471, -0.001215, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 10, 820.933472, -69.585907, 338.177979, -41.614212, 2.416252, 0.091563, 0.220565, 0.192496, 0.065999, 0.000035, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 11, 820.529419, -59.770306, 341.686615, -36.826130, 2.392472, 0.082927, 0.225047, 0.170313, 0.066031, -0.001015, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 12, 819.684692, -59.258797, 340.822571, -39.165260, 2.393394, 0.101164, 0.229813, 0.134395, 0.063165, -0.000446, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 13, 819.941589, -63.713467, 341.274597, -32.776733, 2.398393, 0.043654, 0.229260, 0.091958, 0.064803, -0.000559, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 14, 819.156128, -60.105877, 340.359100, -36.586548, 2.398015, 0.081177, 0.220965, 0.049720, 0.064598, -0.000379, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 15, 816.876770, -61.914932, 345.207520, -34.259659, 2.360882, 0.054947, 0.205791, 0.012845, 0.063149, -0.000943, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 16, 819.227478, -43.235043, 344.021698, -25.073708, 2.377853, 0.047632, 0.186662, -0.015866, 0.065274, -0.001323, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 17, 818.403625, -43.537209, 343.629608, -23.877300, 2.378962, 0.038605, 0.167011, -0.035938, 0.064682, -0.001032, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 18, 816.793945, -41.356506, 345.738770, -25.649942, 2.358354, 0.055346, 0.149666, -0.048510, 0.063414, -0.001054, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 19, 819.596191, -42.121407, 344.199005, -26.851868, 2.376255, 0.063003, 0.136405, -0.055385, 0.061780, -0.001631, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 20, 817.126770, -42.323631, 344.939026, -26.005816, 2.364712, 0.055583, 0.128032, -0.058279, 0.061314, -0.001308, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 21, 816.285645, -42.574883, 346.271271, -25.390736, 2.353719, 0.049637, 0.124672, -0.058385, 0.060733, -0.001154, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 22, 815.624634, -0.961096, 349.298065, -10.793673, 2.332896, 0.069337, 0.126026, -0.056250, 0.059925, -0.000885, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 23, 814.840576, -1.725651, 350.336670, -8.711769, 2.324564, 0.052879, 0.131513, -0.051856, 0.057677, -0.001360, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 24, 813.426514, -3.065990, 350.780060, -8.451305, 2.317773, 0.047101, 0.140300, -0.044840, 0.058025, -0.001072, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 25, 812.457031, -4.304626, 352.015900, -6.365640, 2.307479, 0.029499, 0.151294, -0.034777, 0.057532, -0.001389, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 26, 810.389587, -3.437141, 354.603577, -7.374494, 2.284553, 0.037818, 0.163201, -0.021480, 0.055305, -0.001265, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 27, 810.310913, -4.412586, 353.977661, -5.419571, 2.288813, 0.022577, 0.174675, -0.005245, 0.054575, -0.001372, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 28, 810.129883, -14.130877, 355.320221, -11.260621, 2.278971, 0.032455, 0.184563, 0.013039, 0.053009, -0.001453, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 29, 807.565063, -14.304867, 356.467285, -9.801329, 2.264859, 0.022144, 0.192140, 0.031943, 0.051688, -0.001503, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 30, 808.832642, -15.801371, 356.579193, -9.560219, 2.267869, 0.016490, 0.197252, 0.049701, 0.052133, -0.001284, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 31, 807.513367, -17.754356, 356.429565, -7.773388, 2.265571, -0.000402, 0.200286, 0.064490, 0.050442, -0.001408, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 32, 808.868958, -19.929075, 356.094940, -5.890430, 2.271802, -0.018386, 0.201960, 0.074676, 0.049594, -0.001290, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 33, 808.718018, -36.861134, 354.944000, -16.625908, 2.278304, 0.002867, 0.203003, 0.079004, 0.047879, -0.001138, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 34, 807.826050, -38.891369, 354.061462, -14.925797, 2.282173, -0.013636, 0.203819, 0.076696, 0.047474, -0.000928, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 35, 808.058838, -42.583824, 353.555695, -11.697750, 2.287002, -0.044777, 0.204261, 0.067529, 0.045880, -0.000857, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 36, 808.709167, -46.738132, 355.021088, -5.936984, 2.279483, -0.093529, 0.203602, 0.051928, 0.046270, -0.000605, 0.044843, 0.067972
B0005, 45, 2008-04-19, 02:14:27.02, 24.00, 37, 808.980286, -56.285538, 353.724762, 2.671777, 2.285701, -0.176387, 0.200765, 0.031050, 0.043075, -0.000348, 0.044843, 0.067972
